translation
"{'tr': 'Enerjisi falan da.', 'pt': 'Vai, vai.'}"
"{'tr': 'Buranın kirası ne kadardır acaba Hüsnü Bey?', 'pt': 'Vai.'}"
"{'tr': 'Bak bizimle çalışmak için. Bir neden daha.', 'pt': 'Bom dia a todos, boa tarde.'}"
"{'tr': 'Feritciğim şöyle diyorum.', 'pt': 'De onde você encontrou este lugar?'}"
"{'tr': 'Acaba sizin kiraya zam mı yapsak?', 'pt': 'Perguntei ao motorista da sua tia, ele me disse.'}"
"{'tr': 'Böylelikle sorun ortadan kalkmış olur.', 'pt': 'Não vim para você.'}"
"{'tr': ""Vallahi Seher'im biz bu gidişle yani..."", 'pt': 'Vim ver minha filha Suna.'}"
"{'tr': '...sana kira falan da veremeyeceğiz gibi duruyor.', 'pt': 'Linda menina.'}"
"{'tr': 'Bak bizimle çalışmak için ikinci neden daha.', 'pt': 'Vamos fazer uma refeição, pai e filha, que tal?'}"
"{'tr': 'Hüsnü Bey, şimdi Feritlerin yalısı benim de...', 'pt': 'Vamos conversar.'}"
"{'tr': '...acaba diyorum ben birazcık az kiramı alıyorum.', 'pt': 'Não dá.'}"
"{'tr': 'Biraz zam mı yapsam? Ne dersiniz?', 'pt': 'Não é o momento certo agora.'}"
"{'tr': 'Oh ya. İşe bak Hüsnü.', 'pt': 'Porque íamos sair para jantar em família.'}"
"{'tr': 'O yalı senin, bu yalı benim. Var mı öyle bir şey?', 'pt': 'Você não queria, mãe.'}"
"{'tr': 'Biraz ekmeğini taştan çıkar.', 'pt': 'Agora quero.'}"
"{'tr': 'Kızım tasarım yaparak para kazan filan...', 'pt': 'Vamos sair para jantar eu, meu irmão, minha mãe e meu marido juntos.'}"
"{'tr': '...hazıra dağ dayanmaz der dedim. Dağ.', 'pt': 'Mudamos de ares.'}"
"{'tr': 'Vallahi ben burayı çok beğendim.', 'pt': 'É mesmo?'}"
"{'tr': 'Açıkçası çok beklemek de istemiyorum.', 'pt': 'Então eu também sou da família, vou.'}"
"{'tr': 'Çünkü bir an önce evlerde gidiyor. Siz daha hakimsiniz bu konuya ya.', 'pt': 'Não dá.'}"
"{'tr': 'İyi de hissettim kendimi içinde.', 'pt': 'Suna.'}"
"{'tr': 'Böyle bir sıcak tatlı bir ev.', 'pt': 'Filha, eles estão dizendo que não pode.'}"
"{'tr': 'Ben bilmiyorum ya. Biliyorum, biliyorum.', 'pt': 'Fala.'}"
"{'tr': 'Ben tutuyorum bu evi.', 'pt': 'Devem ir, não devem?'}"
"{'tr': 'Süper.', 'pt': 'Diga se eu posso ir ou não.'}"
"{'tr': 'Tutuyorum. Şöyle yapalım.', 'pt': 'Você está linda.'}"
"{'tr': 'Şimdi benim eşimle iletişime geçersiniz.', 'pt': 'Ficou muito bonito, é herança da sua tia, que lindo.'}"
"{'tr': ""Sinan'la Kapora'yı falan bu hafta içinde halletmiş olursunuz..."", 'pt': 'Então, o ourives sabe o que faz.'}"
"{'tr': '...diye düşünüyorum. Tabii sizin için de uygunsa.', 'pt': 'Ele trouxe rapidamente.'}"
"{'tr': 'Tabii, tabii. Uyudum.', 'pt': 'De onde você sabe sobre ourives e tal?'}"
"{'tr': 'Dur bakalım şimdi çocuk yani. Çocuk demeyecek mi Seyran?', 'pt': 'Como eu sei, como eu sei?'}"
"{'tr': 'Deli misin sen? Demeyecek mi bu kadar pahalı bir yer, Hüsnü?', 'pt': 'Está bom, está bom.'}"
"{'tr': 'Ona pahalı gelirse ben karşılarım Fener için. Bir sıkıntı yok.', 'pt': 'Vem, vem.'}"
"{'tr': 'Ben sizi karşınıza alabilir miyim?', 'pt': 'O que?'}"
"{'tr': 'Hemen vereyim. Buyurun.', 'pt': 'Ele está certo, ele está certo.'}"
"{'tr': 'Çok teşekkür ederim. İyi günler.', 'pt': 'Estamos indo em família.'}"
"{'tr': 'İyi günler.', 'pt': 'Meu pai também é da família, afinal de contas.'}"
"{'tr': 'Görüyorsun ha. Hanımı almış da haberimiz yok.', 'pt': 'Certo.'}"
"{'tr': 'Kendi ellerimizle yarattık bunu Hüsnü.', 'pt': 'Não vamos prolongar, deixe vir.'}"
"{'tr': ""Kapora'nın yarısını isterim Hüsnü."", 'pt': 'Certo, que fique conosco a grandeza, esquece.'}"
"{'tr': 'Hadi görüşürüz.', 'pt': 'Que venha.'}"
"{'tr': 'Seyran. Seyran.', 'pt': 'Hasabi Allah.'}"
"{'tr': 'Ferit, çok teşekkür ederim.', 'pt': 'Of.'}"
"{'tr': 'Her şey için gerçekten gerisini ben hallederim. Tamam mı? İyi günler.', 'pt': 'Então vem, por favor.'}"
"{'tr': 'Nereye gidiyorsun ya böyle? Daha karpis geçecektik.', 'pt': 'Que saia de uma vez.'}"
"{'tr': 'Ne yapacağız ki Ferit? Başka yani...', 'pt': 'Vou te mandar a localização.'}"
"{'tr': '...yardım istedim senden. Yardım ettin buraya kadar geldin.', 'pt': 'Ok, se você está insistindo.'}"
"{'tr': 'Çok teşekkür ederim.', 'pt': 'Então deixo vocês.'}"
"{'tr': 'Vesile de olmuş oldun yaşayacağım yeri ama başka ne yapacağız ki?', 'pt': 'Senhoras, preparem-se.'}"
"{'tr': 'Başka bir şey yapmayalım da.', 'pt': 'Noivo.'}"
"{'tr': 'Yapmayalım zaten Ferit. Tamam mı?', 'pt': 'Não seja gentil.'}"
"{'tr': ""Teşekkür ederim Çakral'dan. Hadi."", 'pt': 'O que houve?'}"
"{'tr': 'Paksiler de böyle tam zamanında geliyor ha.', 'pt': 'Bebemos ayran, será que caímos?'}"
"{'tr': 'Evet baba. Tamam geldim.', 'pt': 'La havle ya.'}"
"{'tr': 'Geç otur kızım. Geç otur yavrum.', 'pt': 'Qual é a ligação?'}"
"{'tr': 'Şuna.', 'pt': 'Ah, tá bom, aqui estamos.'}"
"{'tr': 'Hayırdır kızım?', 'pt': 'Vamos nos pegar no tapa?'}"
"{'tr': 'Sen iyi alışmışsın ha park köşelerine.', 'pt': 'Deixa pra lá, vamos comer e terminar logo.'}"
"{'tr': 'Ne işimiz var bizim parkta? Babandan mı utanıyorsun?', 'pt': 'Ok, vocês sabem, depois que se alonga.'}"
"{'tr': 'Baba tamam. Bırak parkı markı.', 'pt': 'Mãe.'}"
"{'tr': 'Ne bilmek istiyorsun onu sor.', 'pt': 'Sim.'}"
"{'tr': 'Haa.', 'pt': 'Vamos, pessoal.'}"
"{'tr': 'Ne yapacağım?', 'pt': 'Estamos nos preparando, bom apetite, irmã.'}"
"{'tr': 'Ne yapacağım?', 'pt': 'Porque estou levando vocês para jantar.'}"
"{'tr': 'Ne yapacağım?', 'pt': 'Ah, você está nos levando para jantar.'}"
"{'tr': 'Ne bilmek istiyorsun onu sor.', 'pt': 'Sim, eu.'}"
"{'tr': 'Haa.', 'pt': 'O que aconteceu, qual é a surpresa?'}"
"{'tr': 'Bırak şimdi parkı markı kız.', 'pt': 'Desde quando você começou a pensar na sua mãe?'}"
"{'tr': 'Abidin gerçekten Korhan mı?', 'pt': 'Oh.'}"
"{'tr': 'Evet.', 'pt': 'O que não aconteceu, minha mãe?'}"
"{'tr': 'Bir anlat. Anlat hadi. Ne anlat?', 'pt': 'Ah, é assim?'}"
"{'tr': 'Şoför damat dedik. Korhan çıktı yav anlat.', 'pt': 'Meu amor.'}"
"{'tr': 'Abidin.', 'pt': 'Você nunca se cale.'}"
"{'tr': ""Halis Han'ın özbözgeyini."", 'pt': 'Mãezinha, não preste atenção nesse maluco.'}"
"{'tr': 'Anlatacağım sana her şeyi ama bak kimseye söylemeyeceksin, tamam mı?', 'pt': 'Sure! Here’s the translation into Portuguese while keeping the SRT format:'}"
"{'tr': 'Baba...', 'pt': '```'}"
"{'tr': '...bak gerçekten çok önemli, kimseye söylememen lazım.', 'pt': 'Nem insistência, nem delicadeza, sogra.'}"
"{'tr': 'Yoksa kan çıkar.', 'pt': 'A verdade é que o garoto ao lado não a deixa respirar.'}"
"{'tr': 'Baksana şu çizdiğin atlara.', 'pt': 'A garota ficou tensa, eu percebi.'}"
"{'tr': 'Tıpkı senin gibi.', 'pt': 'Ah, o que isso tem a ver com ela?'}"
"{'tr': 'Sert.', 'pt': 'Ah, como se você estivesse dizendo para voltarmos a ficar juntos. Muito estranho.'}"
"{'tr': 'Sert.', 'pt': 'Se você ficar a sós com Seyran, acho que pode resolver isso rapidinho.'}"
"{'tr': 'Sert.', 'pt': 'Ah, resolver rápido eu resolvo. Não é, sogra?'}"
"{'tr': 'Sert.', 'pt': 'Olha, a partir de agora não quero me meter na vida da Seyran.'}"
"{'tr': 'Sert.', 'pt': 'Certo? O que a menina passou até agora?'}"
"{'tr': 'Sert.', 'pt': 'Você sabe. Ela quer isso, ela prefere assim.'}"
"{'tr': 'Sert.', 'pt': 'Se a Seyran fizer isso por conta própria, tudo bem.'}"
"{'tr': 'Sert.', 'pt': 'Mas a partir de agora não vou me meter. Certo? Vamos.'}"
"{'tr': 'Sert.', 'pt': 'Ferit, você precisa ligar para o Abidin.'}"
"{'tr': 'Kuralsız.', 'pt': 'Sogra, que Abidin? Que relação?'}"
"{'tr': 'Tutkulu.', 'pt': 'Olha, se você ficar a sós com a Seyran, vai conseguir convencê-la.'}"
"{'tr': 'Ateşli.', 'pt': 'Claramente a garota precisa de um lugar tranquilo, esse ambiente silencioso.'}"
"{'tr': 'Mavi huzurun rengi.', 'pt': 'Fiquem a sós, explique os seus problemas. Qual o problema nisso?'}"
"{'tr': 'Yumuşak.', 'pt': 'Você é uma pessoa estranha mesmo.'}"
"{'tr': 'Güvenli.', 'pt': 'Eu te digo uma coisa, você me diz outra?'}"
"{'tr': 'Pıyüzük etine batacak kadar keskin.', 'pt': 'Eu vejo a realidade. Você ainda não percebeu a seriedade da situação.'}"
"{'tr': 'Kan atacak kadar.', 'pt': 'Se seu avô estivesse aqui, ele tomaria as medidas necessárias.'}"
"{'tr': 'Bu taşın rengi kırmızı olmalı.', 'pt': 'Por favor, ligue para o Abidin.'}"
"{'tr': 'Kan gibi.', 'pt': 'Olha, é uma questão de vida ou morte.'}"
"{'tr': 'Esmi teyze burada olduğunu söyledi.', 'pt': 'Então, quando se trata da nossa família, eu não estou mentindo, você sabe.'}"
"{'tr': 'Hayırdır, ne yapıyorsun?', 'pt': 'Ah, sogra, ah, ah. Você...'}"
"{'tr': 'Hiç.', 'pt': 'Você e sua língua, sabe...'}"
"{'tr': 'Öyle bir şeyler karalıyordum.', 'pt': 'Ah.'}"
"{'tr': 'Sen ne yaptın? Halledebildin mi işlerini?', 'pt': 'Vai, irmão. Atende esse telefone.'}"
"{'tr': 'Vallahi ne yapayım, hallettim.', 'pt': 'Alô, Ferit.'}"
"{'tr': 'İşte son bir işim vardı.', 'pt': 'Ah, irmão.'}"
"{'tr': 'Gittim, hallettim, geldim.', 'pt': 'E aí, eu preciso te pedir uma coisa.'}"
"{'tr': 'Kimi, kimin o?', 'pt': 'Diga, filho. Claro, faremos o que for necessário.'}"
"{'tr': 'Ne?', 'pt': 'Irmão, eu preciso falar sozinho com a Seyran de alguma forma.'}"
"{'tr': 'Şu.', 'pt': 'Você pode me ajudar?'}"
"{'tr': 'Ne o ya?', 'pt': 'Que tipo de coisa você está tramando, filho? O que você está buscando?'}"
"{'tr': 'Sinan?', 'pt': 'Ah, nada, irmão, que coisa eu tenho a ver com você.'}"
"{'tr': ""Sen mavi değilsin, Seri'm."", 'pt': 'Que coisa eu tenho a ver com você?'}"
"{'tr': 'Sen kırmızısın.', 'pt': 'Que coisa eu tenho a ver com você?'}"
"{'tr': 'Her şeyimiz bir ters gitti.', 'pt': 'Ah? O que você está buscando?'}"
"{'tr': 'Bir göğsün.', 'pt': 'Nada, irmão, não é nada disso.'}"
"{'tr': 'Bir de adettendir derler yani.', 'pt': 'A verdade é que, por causa do Sinan estar ao lado dela, a garota fica tensa o tempo todo.'}"
"{'tr': 'Evet mi desen acaba?', 'pt': 'Por isso eu preciso falar sozinho.'}"
"{'tr': 'Heyecandan, heyecandan.', 'pt': 'Ferit, meu filho. O que você vai fazer com a Seyran se a pegar sozinha?'}"
"{'tr': 'Evet, evet dedim.', 'pt': 'Irmão, sério, não é isso.'}"
"{'tr': 'Tabii ki evet.', 'pt': 'Meu futuro, o futuro da Seyran, o futuro da empresa depende disso.'}"
"{'tr': 'Evet.', 'pt': 'Só preciso conversar. Preciso explicar tudo direitinho.'}"
"{'tr': 'Evet.', 'pt': 'Eu juro que vou causar um problema, confie em mim.'}"
"{'tr': 'Evet.', 'pt': 'À noite vamos jantar em família.'}"
"{'tr': 'Evet.', 'pt': 'O Sinan não estará lá. Mas o Kazım estará.'}"
"{'tr': 'Evet.', 'pt': 'Vou te mandar a localização do lugar.'}"
"{'tr': 'O zaman...', 'pt': 'Agora, se você consegue pegar a Seyran lá sozinha, não sei.'}"
"{'tr': 'Gel.', 'pt': 'Muito obrigado, irmão. Valeu.'}"
"{'tr': 'İşte şimdi...', 'pt': 'E aí, o que você fez? Quando chegou?'}"
"{'tr': '...tamam oldu.', 'pt': 'Já faz um tempo. Fiquei curioso para saber como foi sua apresentação.'}"
"{'tr': 'Sen ne yaptın?', 'pt': 'A apresentação foi boa. Foi bem.'}"
"{'tr': 'Ne yaptım bugün?', 'pt': 'Eles gostaram dos desenhos e tal, mas...'}"
"{'tr': 'Hallettim mi işlerini, bulabildim mi bir yerler?', 'pt': '...sem a Seyran, não vão fazer o acordo.'}"
"{'tr': 'Ne yaptım?', 'pt': 'Minha tia, graças a ela, disse que estamos trabalhando com a Seyran e tal.'}"
"{'tr': 'Hallettim.', 'pt': 'E aí?'}"
"{'tr': 'Nasıl?', 'pt': 'E aí, temos que convencer a Seyran de alguma forma para que possamos trabalhar juntos nessa.'}"
"{'tr': 'Şimdi...', 'pt': 'O que você acha? Você consegue convencê-la?'}"
"{'tr': '...bugün zaten tek bir yer baktım ve...', 'pt': 'Na verdade, esta manhã eu estava prestes a convencê-la.'}"
"{'tr': '...baktığım gibi böyle şey, o kadar çok heyecanlandım ki...', 'pt': 'Mas, porque ela estava sempre olhando ao redor, nervosa, se o Sinan viria ou um outro alguém ia chegar...'}"
"{'tr': '...dayanamadım, ben de tuttum.', 'pt': '...não deu certo. Se não, seria rápido.'}"
"{'tr': 'Hı hı.', 'pt': 'Você já foi lá de manhã para falar com a Seyran.'}"
"{'tr': 'Ne, nasıl tuttun? Ben anlamadım da tam.', 'pt': 'Fui, fui sim.'}"
"{'tr': 'Ya böyle ev işi ve hissiyat işi derler ya hani...', 'pt': 'Mas aí, esse Sinan apareceu e ela ficou muito desconfiada.'}"
"{'tr': '...ne bileyim, Sinan böyle eve bir girdim...', 'pt': 'Um verdadeiro chato.'}"
"{'tr': '...o kadar güzel şeyler hissettim ki...', 'pt': 'Ele chegou e ainda me diz para eu não circular muito por aqui.'}"
"{'tr': '...bizi gördüm, geleceğimizi.', 'pt': 'Quem você é, cara? O que você tem a ver?'}"
"{'tr': 'İşte ne bileyim böyle...', 'pt': 'Certo? Olha, você falou bem novamente.'}"
"{'tr': '...orada yaşayacağız, yaşlanacağız...', 'pt': 'Quem você é, afinal?'}"
"{'tr': '...çocuklarımız olacak falan derken...', 'pt': 'Namorado dela, Ferit.'}"
"{'tr': '...çok güzel hissettim ben de tuttum, dayanamadım.', 'pt': 'E aí?'}"
"{'tr': 'Yani buldun ve tuttun.', 'pt': 'Que e aí?'}"
"{'tr': 'Evet, hatta sana en bombasını söylüyorum.', 'pt': 'Pense um pouco, se meu ex-marido estivesse circulando ao redor da minha casa...'}"
"{'tr': 'Yarın hemen taşınabiliyoruz eve.', 'pt': '...você não diria nada?'}"
"{'tr': 'Yani birazcık böyle yaşarız orada.', 'pt': 'Qual a relação disso com o ex-marido?'}"
"{'tr': 'Sonra kafamıza takılan bir şeyler olursa...', 'pt': 'A mesma coisa.'}"
"{'tr': '...hemen değiştirebiliriz, yani yarın geçebiliriz hemen.', 'pt': 'Não é a mesma coisa. Não é a mesma coisa.'}"
"{'tr': 'Sinan.', 'pt': 'A Seyran não mora sozinha naquela casa.'}"
"{'tr': 'Ne oldu?', 'pt': 'A Hattu e a Esma estão morando lá. A mãe da Esma também está lá.'}"
"{'tr': 'Sevinmedin mi?', 'pt': 'Talvez eu tenha ido falar algo com a Esma.'}"
"{'tr': 'Yani aşkım sen...', 'pt': 'Vou conversar com o irmão. O que você tem a ver com isso? Você entendeu?'}"
"{'tr': '...neden bana haber vermedin ki?', 'pt': 'Minha mãe Esma, a Hattu.'}"
"{'tr': 'Çünkü beklemeyi ve bekletilmeyi sevmiyorum Sinan.', 'pt': 'Você se adaptou bastante à sua antiga família.'}"
"{'tr': 'İşlerim var dedin, ben de diğer işimizi çözdüm.', 'pt': 'Não, meu bem. E então, o que tem a ver você com isso?'}"
"{'tr': 'Ev tuttum.', 'pt': 'Tudo bem agora. Vamos deixar isso para lá.'}"
"{'tr': 'Hayır yani gelecekle ilgili başka bir plan...', 'pt': 'Então, o que você está pensando em fazer agora? Como você a convencerá?'}"
"{'tr': '...mun varsa söyleyebileyim.', 'pt': 'À noite, eles vão sair para jantar em família. O Sinan não estará lá.'}"
"{'tr': 'Seyrenciğim, hani beraber oturacağımız ev dedin ya...', 'pt': 'Lá você vai conversar com a Seyran e convencê-la, certo?'}"
"{'tr': '...yani çoluğumuzun, çocuğumuzun gezeceği ev.', 'pt': 'Acho que posso pegá-la sozinha lá.'}"
"{'tr': 'Beraber.', 'pt': 'Não sei. Nada vem à mente nesse momento. O que deveria fazer?'}"
"{'tr': 'Bu beraberliği yaşadığın kişi de ben olduğuma göre...', 'pt': 'Devemos ir juntos?'}"
"{'tr': '...bunu görmeye hiç hakkım yok mu?', 'pt': 'Como assim?'}"
"{'tr': 'Var.', 'pt': 'A gente vai ao nosso restaurante de sempre.'}"
"{'tr': 'Var, haklısın.', 'pt': 'Vocês poderiam se encontrar lá por acaso. Não poderia?'}"
"{'tr': 'Haklısın ya.', 'pt': 'Não, menina. Eles não vão comprar essa ideia.'}"
"{'tr': 'Çok haklısın da...', 'pt': 'Se não comprarem, que seja.'}"
"{'tr': '...ne yapayım, çok beğendim Sinan ya.', 'pt': 'O que importa é que você e a Seyran se reúnam...'}"
"{'tr': 'Bir evi bir görsün, o kadar güzel ki.', 'pt': '...para conversar um a um, certo? Sem o Sinan.'}"
"{'tr': 'Eminim sen de çok beğeneceksin.', 'pt': 'Pense nisso.'}"
"{'tr': 'Ben seni tanıyorum, biliyorum.', 'pt': 'Sim, digamos assim.'}"
"{'tr': 'Çok seveceksin.', 'pt': 'Vamos lá. Vou sugerir que vamos.'}"
"{'tr': 'Hem yani eğer...', 'pt': 'Beleza.'}"
"{'tr': '...görüp de beğenmezse...', 'pt': 'Amor, onde você está olhando?'}"
"{'tr': '...başka bir ev tutarız.', 'pt': 'Não estou olhando para lugar nenhum. O lugar é muito bonito, não estou prestando atenção.'}"
"{'tr': 'Ne yapalım?', 'pt': 'Filha, deixa o menino em paz. Deixa ele olhar onde quiser.'}"
"{'tr': 'Ya sen, sen böyle yaparsan da ben gidip o evi tutmaz mıyım be?', 'pt': 'Noivo. Fala alto. A corda me apertou.'}"
"{'tr': 'Şimdi ne yap biliyor musun?', 'pt': 'Tem um ourives? Eu quero trocar isso.'}"
"{'tr': ""Bana Emel Çiğ'nin kartını ver, ben yarın halleteyim."", 'pt': 'Não. Mas posso falar com os meus filhos. Eles vão dar um jeito.'}"
"{'tr': 'Gerçekten mi?', 'pt': 'Ok, como quiser. Veja como suas mentiras vêm à tona.'}"
"{'tr': 'Öyle.', 'pt': 'Sim, nós faremos um YENEM.'}"
"{'tr': 'Tutuyor muyuz?', 'pt': 'Sim, faremos.'}"
"{'tr': 'Evet tutuyoruz.', 'pt': 'Comece.'}"
"{'tr': 'Sen bir sürü iş hallettin, ben de sonrakileri halledeyim.', 'pt': 'Sim, faremos.'}"
"{'tr': 'Adam arımsın seni boşuna.', 'pt': 'Sim, faremos.'}"
"{'tr': 'Tamam, tamam. Benim numaram yok zaten, sen kiralarsın.', 'pt': 'Ela é bonita.'}"
"{'tr': 'Tamam.', 'pt': 'Sim.'}"
"{'tr': 'Halledeceğim.', 'pt': 'Não é ruim.'}"
"{'tr': 'Çok güzel, çok güzel.', 'pt': 'Eu gosto de uma menina bonita.'}"
"{'tr': ""Sinan'ı görsem var ya..."", 'pt': 'Você sabe.'}"
"{'tr': 'Ah be diyarım, ah be kuzum.', 'pt': 'Que é isso?'}"
"{'tr': 'Niye rezil ettin kendini böyle?', 'pt': 'Não fique com ciúmes.'}"
"{'tr': 'Ne rezili anneanne?', 'pt': 'Ciúmes? Não tenho ciúmes.'}"
"{'tr': 'Seviyorum onu ya.', 'pt': 'Sra. Seyra.'}"
"{'tr': 'Şşt, yavaş.', 'pt': 'Sim, que garota linda.'}"
"{'tr': 'Duyacak dedem be yavrum.', 'pt': 'Sim, que garota linda.'}"
"{'tr': 'Gülersin duysun.', 'pt': 'Seyra, filha, o que é isso?'}"
"{'tr': 'Vurdu bana ya.', 'pt': 'Essas cadeiras vazias, teto alto. O que está acontecendo?'}"
"{'tr': 'İlk defa vurdu bana anneanne.', 'pt': 'Paciência, papai, paciência. Espere um pouco.'}"
"{'tr': 'Kaç yaşında o çocuk Diyar?', 'pt': 'Você receberá sua resposta.'}"
"{'tr': 'Öyle sarhoş sarhoş, tövbe tövbe.', 'pt': 'Meu primo.'}"
"{'tr': 'Sevmeme mi yok?', 'pt': 'Um pouco de paciência.'}"
"{'tr': 'Unutacaksın sen o çocuğu.', 'pt': 'Surpresa.'}"
"{'tr': 'Hadi, uyu biraz.', 'pt': 'O que isso tem a ver?'}"
"{'tr': 'Hadi.', 'pt': 'Quem são essas pessoas?'}"
"{'tr': 'Keşke uyuyunca geçse.', 'pt': 'Essas são a família do Sinan.'}"
"{'tr': 'Unut deyince de unutsa anneanne.', 'pt': 'Aquela ao lado é a irmã dele.'}"
"{'tr': 'Sen kendini bu kadar heder ediyorsun da...', 'pt': 'A da frente é a mãe dele, você deve conhecê-la da sociedade.'}"
"{'tr': '...o da seni seviyor mu ki acaba?', 'pt': 'Sinan, o que está acontecendo?'}"
"{'tr': 'Olur.', 'pt': 'Tenha paciência, mamãe, você vai saber.'}"
"{'tr': 'Ferit arıyor.', 'pt': 'Olá.'}"
"{'tr': 'Aç.', 'pt': 'Por favor, entrem.'}"
"{'tr': 'Alo?', 'pt': 'Saudações.'}"
"{'tr': 'Diyar neredesin sen ya? Nasıl toplantı bu?', 'pt': 'Sejam bem-vindos, olá.'}"
"{'tr': 'Evet toplantı...', 'pt': 'Quem é aquele homem?'}"
"{'tr': '...toplantı daha bitmedi.', 'pt': 'Deixe eu dizer que é o pai dele? É o pai dele.'}"
"{'tr': 'Müvekkil bırakmadı, biraz uzun sürecek.', 'pt': 'Faleceu quando ele era criança.'}"
"{'tr': ""Ya Diyar, ben Seher Hanım'ı bir türlü ikna edemedim ya."", 'pt': 'Quem é esse?'}"
"{'tr': 'Ne yapmalıyım sence?', 'pt': 'Você fez uma boa pesquisa.'}"
"{'tr': 'Anlıyorum.', 'pt': 'Não, são coisas conhecidas. O que eu teria que pesquisar?'}"
"{'tr': 'Anlıyorsun da yani yarın toplantı var ve ben...', 'pt': 'Sejam bem-vindos. Sra. Ayla, minha mãe.'}"
"{'tr': '...ne yapacağım, nasıl halledeceğim, hiç fikrim yok.', 'pt': 'Olá. Sou Esma.'}"
"{'tr': 'Ya bir şey diyeceğim ya, toplantı dikişine gelsen olur mu?', 'pt': 'Sra. Esma, que nome bonito você tem.'}"
"{'tr': 'Sana çok ihtiyacım var ya.', 'pt': 'Prazer em conhecê-la, Sra. Esma.'}"
"{'tr': 'Ferit, senin hiç kimseye ihtiyacın yok.', 'pt': 'Senhor, eu sou o pai.'}"
"{'tr': 'Bunu bir anlasan.', 'pt': 'Kazım Şanlı. Kazım A.'}"
"{'tr': 'Ne demek o ya?', 'pt': 'Ayla Kantarcı.'}"
"{'tr': 'Sen yanımdayken hayat daha kolay oluyor benim için.', 'pt': 'É mesmo? Prazer em conhecê-lo.'}"
"{'tr': 'Benim sana her zaman ihtiyacım var.', 'pt': 'Você deve ser a irmã do meu filho, Sinan.'}"
"{'tr': 'Ferit, ben...', 'pt': 'Sou a mãe dele.'}"
"{'tr': 'Ne olur, gel bak yoksa bu gece gözüme uyku girmez, tamam mı?', 'pt': 'Juro que não acredito, você é a cara da irmã dele.'}"
"{'tr': 'Binnaz!', 'pt': 'Vocês querem que mostremos nossos documentos?'}"
"{'tr': 'Tamam, benim kapatmam lazım.', 'pt': 'Pelo amor de Deus, seriedade? Isso existe?'}"
"{'tr': 'Ben geleceğim, tamam mı?', 'pt': 'Qual é o seu papel? Quem é você, na verdade?'}"
"{'tr': 'Hadi, arayacağım seni, bye bye.', 'pt': 'Eu sou o tio do Sinan. Mümtaz Kantarcı.'}"
"{'tr': 'Sen yanımdayken hayat daha kolay oluyor.', 'pt': '```'}"
"{'tr': 'Sen kırmızısın.', 'pt': 'Claro! Aqui está a tradução para o português mantendo o formato SRT:'}"
"{'tr': 'Sana dedim, bu yüzük sensin.', 'pt': '```'}"
"{'tr': 'Senin de rengin kırmızı.', 'pt': 'Ben sou sua irmã.'}"
"{'tr': 'Sen de rengin kırmızıs.', 'pt': 'Bem-vinda, minha filha.'}"
"{'tr': 'Senin de rengin kırmızıs.', 'pt': 'Obrigada.'}"
"{'tr': '[""MÜZİK ÇALIYOR""]', 'pt': 'Minha tia, minha querida tia, Hatice, Korhan.'}"
"{'tr': 'Fikrini değiştirirse toplantı yarın öğleden sonra.', 'pt': 'Olá, prazer em conhecê-los.'}"
"{'tr': 'Hop.', 'pt': 'Oi, eu sou Suna. Sou a irmã de Seyra.'}"
"{'tr': 'Bak valla kilitleyeceğim artık kapıyı. Sen laftan anlamıyorsun ya.', 'pt': 'Meu cunhado, Abidin.'}"
"{'tr': 'Hayırdır?', 'pt': 'Olá.'}"
"{'tr': 'Söyle bakayım.', 'pt': 'Ferit.'}"
"{'tr': 'Ne oldu?', 'pt': 'Não olhe assim, vão perceber agora.'}"
"{'tr': 'Şimdi oldu.', 'pt': 'Não, tem uma coluna. Estou prestando atenção.'}"
"{'tr': 'Valla ben bile dalga geçemeyeceğim seninle.', 'pt': 'Está acontecendo algo lá, mas não entendi bem.'}"
"{'tr': 'Yakıyorsun. Olursun be sen bu işi.', 'pt': 'Eu também pensei assim. Obrigada.'}"
"{'tr': 'Hadi Ferit, Korhan. Hepimiz senin eline bakıyoruz.', 'pt': 'Eu também pensei assim. Parece que tem um choque.'}"
"{'tr': 'Aslansın be. Kaplansın be. Yürü.', 'pt': 'Eu notei o choque também. Eles parecem estar em choque.'}"
"{'tr': 'Farkındaysan, tasarımlar alacaklar. Beni değil.', 'pt': 'Parece que não sabiam que viriam até aqui.'}"
"{'tr': 'Ama istediğimde nasıl da minnoşu olabiliyorsun.', 'pt': 'É o que senti.'}"
"{'tr': 'Aferin sana. Aferin.', 'pt': 'Da família da Seyra?'}"
"{'tr': 'Aferin.', 'pt': 'Como sei? O que estamos conversando? E daí?'}"
"{'tr': 'Hop. O kadar da değil. Karıştırdın sen herhalde.', 'pt': 'Shhh.'}"
"{'tr': 'Asıl senin minnoş kedi nerede?', 'pt': 'O que está acontecendo, será?'}"
"{'tr': 'İyi şanslar öpücüğü vermeye gelmemiş.', 'pt': 'O que está acontecendo?'}"
"{'tr': 'Hayret.', 'pt': 'Aconteceu algo assim, sabe? O que está acontecendo?'}"
"{'tr': 'Şirkete gelecek ne oldu? Ne istiyorsun?', 'pt': 'Sim.'}"
"{'tr': ""Emin misin? Kaç gündür Seyran'ı kovaladığın için bozulmuş olmasın?"", 'pt': 'Nossas queridas famílias, que amamos muito.'}"
